"nut","k","p","epsilon","U:0","U:1","U:2","vtkValidPointMask","Points:0","Points:1","Points:2"
2.74287e+01,2.13396e+00,1.15333e+01,1.53996e-02,1.31053e+01,-7.46134e-01,1.11256e+00,1,5.81491e+05,4.78554e+06,1.02923e+03
2.73307e+01,2.16255e+00,1.09886e+01,1.59485e-02,1.31711e+01,-8.36096e-01,1.28080e+00,1,5.81507e+05,4.78554e+06,1.03087e+03
2.73739e+01,2.17528e+00,1.04201e+01,1.60832e-02,1.32226e+01,-8.68218e-01,1.34576e+00,1,5.81515e+05,4.78554e+06,1.03197e+03
2.72646e+01,2.16509e+00,1.00258e+01,1.60487e-02,1.32222e+01,-8.57006e-01,1.30026e+00,1,5.81515e+05,4.78554e+06,1.03140e+03
2.73024e+01,2.15464e+00,1.05992e+01,1.58304e-02,1.31779e+01,-8.21043e-01,1.23676e+00,1,5.81507e+05,4.78554e+06,1.03047e+03
2.68968e+01,2.15583e+00,8.45670e+00,1.61639e-02,1.32864e+01,-8.61562e-01,1.26804e+00,1,5.81523e+05,4.78552e+06,1.03119e+03
2.63661e+01,2.18032e+00,6.01181e+00,1.69559e-02,1.34620e+01,-9.55892e-01,1.43554e+00,1,5.81546e+05,4.78552e+06,1.03441e+03
2.65628e+01,2.17213e+00,6.86369e+00,1.67300e-02,1.34000e+01,-9.27484e-01,1.38251e+00,1,5.81539e+05,4.78552e+06,1.03336e+03
2.71627e+01,2.18439e+00,9.54601e+00,1.64445e-02,1.32736e+01,-9.05003e-01,1.41241e+00,1,5.81522e+05,4.78554e+06,1.03313e+03
2.70296e+01,2.17415e+00,9.16953e+00,1.64029e-02,1.32743e+01,-8.93828e-01,1.36560e+00,1,5.81523e+05,4.78554e+06,1.03244e+03
2.61839e+01,2.18901e+00,5.61937e+00,1.70600e-02,1.34972e+01,-9.71661e-01,1.48196e+00,1,5.81549e+05,4.78552e+06,1.03510e+03
2.57853e+01,2.19587e+00,4.56302e+00,1.71142e-02,1.35765e+01,-9.86401e-01,1.51927e+00,1,5.81555e+05,4.78552e+06,1.03578e+03
1.41119e+01,1.71405e+00,-2.76952e+00,2.02257e-02,1.34691e+01,4.03235e-01,-1.01934e+00,1,5.82129e+05,4.78552e+06,1.03241e+03
1.42793e+01,1.72195e+00,-3.39167e+00,2.02374e-02,1.35179e+01,4.15114e-01,-1.04807e+00,1,5.82121e+05,4.78552e+06,1.03359e+03
1.38836e+01,1.70387e+00,-2.24152e+00,2.02429e-02,1.34267e+01,3.92125e-01,-9.90224e-01,1,5.82136e+05,4.78552e+06,1.03121e+03
1.36727e+01,1.68916e+00,-8.55613e-01,1.99478e-02,1.33404e+01,3.57781e-01,-8.92551e-01,1,5.82160e+05,4.78552e+06,1.02871e+03
1.37280e+01,1.69329e+00,-1.30424e+00,2.00527e-02,1.33672e+01,3.69162e-01,-9.24809e-01,1,5.82152e+05,4.78552e+06,1.02948e+03
1.20351e+01,1.65324e+00,-1.83559e+00,2.22035e-02,1.33726e+01,3.84133e-01,-1.05796e+00,1,5.82137e+05,4.78554e+06,1.03270e+03
1.26951e+01,1.67074e+00,-1.98638e+00,2.15012e-02,1.33948e+01,3.87598e-01,-1.03473e+00,1,5.82137e+05,4.78554e+06,1.03231e+03
1.29117e+01,1.68240e+00,-2.48868e+00,2.15189e-02,1.34390e+01,3.97397e-01,-1.06588e+00,1,5.82129e+05,4.78554e+06,1.03369e+03
1.28223e+01,1.68310e+00,-2.70281e+00,2.17015e-02,1.34601e+01,4.01246e-01,-1.08659e+00,1,5.82126e+05,4.78554e+06,1.03461e+03
1.23142e+01,1.67586e+00,-2.57069e+00,2.21467e-02,1.34531e+01,3.99041e-01,-1.10195e+00,1,5.82126e+05,4.78554e+06,1.03501e+03
1.17553e+01,1.63497e+00,-9.40365e-01,2.20084e-02,1.33053e+01,3.66161e-01,-9.92679e-01,1,5.82153e+05,4.78554e+06,1.03050e+03
1.17377e+01,1.63094e+00,-4.97422e-01,2.18284e-02,1.32816e+01,3.56116e-01,-9.57144e-01,1,5.82161e+05,4.78554e+06,1.02980e+03
1.23632e+01,1.64917e+00,-6.07784e-01,2.12109e-02,1.33011e+01,3.56907e-01,-9.35705e-01,1,5.82160e+05,4.78554e+06,1.02946e+03
1.23967e+01,1.65339e+00,-1.05585e+00,2.13612e-02,1.33266e+01,3.67549e-01,-9.70283e-01,1,5.82153e+05,4.78554e+06,1.03020e+03
1.41201e+01,1.70120e+00,-6.79512e-01,1.93885e-02,1.33403e+01,3.48986e-01,-8.51546e-01,1,5.82167e+05,4.78552e+06,1.02785e+03
1.36192e+01,1.68498e+00,-5.74942e-01,1.98600e-02,1.33241e+01,3.48423e-01,-8.66203e-01,1,5.82167e+05,4.78552e+06,1.02807e+03
1.17053e+01,1.62599e+00,-2.05427e-01,2.16719e-02,1.32664e+01,3.47097e-01,-9.25425e-01,1,5.82169e+05,4.78554e+06,1.02913e+03
1.23157e+01,1.64407e+00,-3.11549e-01,2.10781e-02,1.32846e+01,3.47448e-01,-9.04854e-01,1,5.82168e+05,4.78554e+06,1.02875e+03
2.81645e+01,2.10778e+00,1.54817e+01,1.45756e-02,1.29583e+01,-5.61109e-01,9.18980e-01,1,5.81443e+05,4.78557e+06,1.02841e+03
2.81634e+01,2.11513e+00,1.52036e+01,1.46981e-02,1.29760e+01,-5.94644e-01,9.73443e-01,1,5.81450e+05,4.78557e+06,1.02895e+03
2.80849e+01,2.11080e+00,1.48279e+01,1.46647e-02,1.29773e+01,-5.90665e-01,9.46399e-01,1,5.81451e+05,4.78557e+06,1.02857e+03
2.80765e+01,2.10304e+00,1.51016e+01,1.45379e-02,1.29578e+01,-5.55304e-01,8.88298e-01,1,5.81442e+05,4.78557e+06,1.02796e+03
2.77264e+01,2.13671e+00,1.27700e+01,1.52838e-02,1.30673e+01,-7.26026e-01,1.12505e+00,1,5.81483e+05,4.78555e+06,1.02981e+03
2.78006e+01,2.12754e+00,1.31043e+01,1.50938e-02,1.30450e+01,-6.89260e-01,1.06452e+00,1,5.81475e+05,4.78555e+06,1.02935e+03
2.81184e+01,2.12546e+00,1.48948e+01,1.48991e-02,1.29964e+01,-6.32385e-01,1.04100e+00,1,5.81458e+05,4.78557e+06,1.02956e+03
2.80556e+01,2.12040e+00,1.45197e+01,1.48467e-02,1.29985e+01,-6.27333e-01,1.00977e+00,1,5.81458e+05,4.78557e+06,1.02918e+03
2.80947e+01,2.14636e+00,1.42467e+01,1.52621e-02,1.30425e+01,-7.04835e-01,1.17480e+00,1,5.81475e+05,4.78557e+06,1.03096e+03
2.80588e+01,2.15738e+00,1.38969e+01,1.54631e-02,1.30671e+01,-7.40601e-01,1.24347e+00,1,5.81483e+05,4.78557e+06,1.03163e+03
2.79600e+01,2.15073e+00,1.35296e+01,1.54030e-02,1.30676e+01,-7.36991e-01,1.20504e+00,1,5.81483e+05,4.78557e+06,1.03107e+03
2.79872e+01,2.14017e+00,1.38831e+01,1.52126e-02,1.30422e+01,-7.00805e-01,1.13861e+00,1,5.81475e+05,4.78557e+06,1.03040e+03
2.75688e+01,2.14825e+00,1.23297e+01,1.55733e-02,1.30970e+01,-7.66019e-01,1.19511e+00,1,5.81491e+05,4.78555e+06,1.03021e+03
2.74211e+01,2.18478e+00,1.08246e+01,1.61971e-02,1.32176e+01,-8.72222e-01,1.39680e+00,1,5.81515e+05,4.78555e+06,1.03244e+03
2.73240e+01,2.17161e+00,1.14179e+01,1.61107e-02,1.31620e+01,-8.43164e-01,1.33407e+00,1,5.81507e+05,4.78555e+06,1.03123e+03
2.79929e+01,2.17105e+00,1.34092e+01,1.57475e-02,1.31026e+01,-7.76684e-01,1.32274e+00,1,5.81491e+05,4.78557e+06,1.03242e+03
2.78485e+01,2.16368e+00,1.30674e+01,1.56968e-02,1.31000e+01,-7.74841e-01,1.28137e+00,1,5.81491e+05,4.78557e+06,1.03168e+03
2.78052e+01,2.21379e+00,1.13816e+01,1.63591e-02,1.32519e+01,-8.84779e-01,1.53952e+00,1,5.81517e+05,4.78557e+06,1.03492e+03
2.76907e+01,2.20228e+00,1.15468e+01,1.63797e-02,1.32161e+01,-8.75681e-01,1.49334e+00,1,5.81514e+05,4.78556e+06,1.03396e+03
2.76506e+01,2.18885e+00,1.21082e+01,1.62397e-02,1.31672e+01,-8.46545e-01,1.42676e+00,1,5.81506e+05,4.78557e+06,1.03292e+03
2.78687e+01,2.19764e+00,1.24072e+01,1.62726e-02,1.31749e+01,-8.45315e-01,1.47272e+00,1,5.81506e+05,4.78557e+06,1.03395e+03
2.79043e+01,2.20554e+00,1.23130e+01,1.63840e-02,1.31905e+01,-8.53502e-01,1.51831e+00,1,5.81509e+05,4.78558e+06,1.03460e+03
2.74116e+01,2.20277e+00,1.00319e+01,1.62477e-02,1.32901e+01,-9.01454e-01,1.47083e+00,1,5.81522e+05,4.78555e+06,1.03388e+03
1.12880e+01,1.62042e+00,-4.15397e-01,2.25894e-02,1.32497e+01,3.46460e-01,-9.82953e-01,1,5.82161e+05,4.78555e+06,1.03011e+03
1.12900e+01,1.62434e+00,-8.46373e-01,2.28059e-02,1.32715e+01,3.55649e-01,-1.01867e+00,1,5.82153e+05,4.78555e+06,1.03075e+03
1.01720e+01,1.60486e+00,-6.27864e-01,2.48867e-02,1.32003e+01,3.24560e-01,-1.09087e+00,1,5.82153e+05,4.78557e+06,1.03235e+03
1.00612e+01,1.59455e+00,-2.04914e-01,2.46780e-02,1.31694e+01,3.18322e-01,-1.05634e+00,1,5.82161e+05,4.78557e+06,1.03130e+03
1.04642e+01,1.60322e+00,-2.71023e-01,2.40156e-02,1.31952e+01,3.28055e-01,-1.03237e+00,1,5.82161e+05,4.78557e+06,1.03092e+03
1.05406e+01,1.61146e+00,-6.98481e-01,2.42334e-02,1.32230e+01,3.35340e-01,-1.06755e+00,1,5.82153e+05,4.78557e+06,1.03185e+03
1.12646e+01,1.61530e+00,-1.29208e-01,2.24041e-02,1.32357e+01,3.38263e-01,-9.50991e-01,1,5.82169e+05,4.78555e+06,1.02946e+03
1.00072e+01,1.58655e+00,7.78404e-02,2.44483e-02,1.31531e+01,3.12596e-01,-1.02405e+00,1,5.82169e+05,4.78557e+06,1.03050e+03
1.04270e+01,1.59648e+00,1.10468e-02,2.37944e-02,1.31804e+01,3.21509e-01,-1.00011e+00,1,5.82169e+05,4.78557e+06,1.03020e+03
9.98852e+00,1.57486e+00,5.57757e-01,2.39207e-02,1.31351e+01,3.01279e-01,-9.58948e-01,1,5.82185e+05,4.78557e+06,1.02926e+03
9.99492e+00,1.57006e+00,7.88905e-01,2.36425e-02,1.31285e+01,2.95714e-01,-9.26284e-01,1,5.82193e+05,4.78557e+06,1.02871e+03
1.04242e+01,1.58103e+00,7.38155e-01,2.30140e-02,1.31544e+01,3.02392e-01,-9.00129e-01,1,5.82193e+05,4.78557e+06,1.02832e+03
1.03940e+01,1.58516e+00,4.94892e-01,2.33232e-02,1.31605e+01,3.08730e-01,-9.35996e-01,1,5.82185e+05,4.78557e+06,1.02894e+03
9.96248e+00,1.56301e+00,8.88422e-01,2.34014e-02,1.31262e+01,2.90671e-01,-9.00533e-01,1,5.82201e+05,4.78557e+06,1.02807e+03
1.02769e+01,1.57282e+00,8.32181e-01,2.30194e-02,1.31448e+01,2.96701e-01,-8.87469e-01,1,5.82199e+05,4.78557e+06,1.02792e+03
2.82373e+01,2.12012e+00,1.56084e+01,1.47457e-02,1.29751e+01,-5.92656e-01,1.00655e+00,1,5.81450e+05,4.78558e+06,1.02938e+03
2.82260e+01,2.11178e+00,1.58664e+01,1.46129e-02,1.29569e+01,-5.58581e-01,9.45698e-01,1,5.81442e+05,4.78558e+06,1.02874e+03
2.83769e+01,2.09708e+00,1.73594e+01,1.42964e-02,1.29138e+01,-4.59665e-01,8.28634e-01,1,5.81420e+05,4.78560e+06,1.02788e+03
2.84236e+01,2.09893e+00,1.76560e+01,1.43054e-02,1.29133e+01,-4.56335e-01,8.41185e-01,1,5.81420e+05,4.78560e+06,1.02807e+03
2.84061e+01,2.10672e+00,1.74669e+01,1.44442e-02,1.29246e+01,-4.86341e-01,8.99549e-01,1,5.81427e+05,4.78560e+06,1.02856e+03
2.83468e+01,2.10254e+00,1.70908e+01,1.44026e-02,1.29239e+01,-4.85773e-01,8.70464e-01,1,5.81426e+05,4.78559e+06,1.02820e+03
2.84094e+01,2.12463e+00,1.70152e+01,1.47351e-02,1.29540e+01,-5.52788e-01,1.03136e+00,1,5.81442e+05,4.78560e+06,1.02979e+03
2.84019e+01,2.13436e+00,1.67679e+01,1.48961e-02,1.29702e+01,-5.86641e-01,1.10063e+00,1,5.81450e+05,4.78560e+06,1.03043e+03
2.83509e+01,2.12970e+00,1.63941e+01,1.48461e-02,1.29717e+01,-5.88852e-01,1.06985e+00,1,5.81450e+05,4.78560e+06,1.03009e+03
2.83514e+01,2.12045e+00,1.66440e+01,1.46952e-02,1.29549e+01,-5.54988e-01,1.00355e+00,1,5.81442e+05,4.78560e+06,1.02945e+03
2.81731e+01,2.13084e+00,1.53077e+01,1.49624e-02,1.29941e+01,-6.29922e-01,1.07680e+00,1,5.81458e+05,4.78558e+06,1.02994e+03
2.81708e+01,2.16395e+00,1.42521e+01,1.55193e-02,1.30693e+01,-7.35432e-01,1.28493e+00,1,5.81482e+05,4.78558e+06,1.03227e+03
2.81278e+01,2.15282e+00,1.46615e+01,1.53537e-02,1.30392e+01,-7.02001e-01,1.21738e+00,1,5.81475e+05,4.78558e+06,1.03135e+03
2.83702e+01,2.14657e+00,1.64528e+01,1.51254e-02,1.29915e+01,-6.21782e-01,1.17959e+00,1,5.81458e+05,4.78560e+06,1.03119e+03
2.83066e+01,2.14143e+00,1.60854e+01,1.50724e-02,1.29921e+01,-6.24860e-01,1.14600e+00,1,5.81458e+05,4.78560e+06,1.03078e+03
2.83841e+01,2.17137e+00,1.57771e+01,1.55335e-02,1.30409e+01,-6.88280e-01,1.33513e+00,1,5.81474e+05,4.78560e+06,1.03293e+03
2.84111e+01,2.18361e+00,1.53902e+01,1.56878e-02,1.30695e+01,-7.18224e-01,1.40538e+00,1,5.81482e+05,4.78560e+06,1.03382e+03
2.83435e+01,2.17721e+00,1.50059e+01,1.56509e-02,1.30697e+01,-7.25007e-01,1.36840e+00,1,5.81482e+05,4.78559e+06,1.03339e+03
2.83143e+01,2.16493e+00,1.53891e+01,1.54631e-02,1.30411e+01,-6.93429e-01,1.29385e+00,1,5.81474e+05,4.78559e+06,1.03244e+03
2.80844e+01,2.17782e+00,1.37492e+01,1.58154e-02,1.31030e+01,-7.70234e-01,1.36628e+00,1,5.81490e+05,4.78558e+06,1.03306e+03
2.83737e+01,2.20517e+00,1.46045e+01,1.60503e-02,1.31223e+01,-7.56684e-01,1.52745e+00,1,5.81492e+05,4.78560e+06,1.03538e+03
2.83108e+01,2.19999e+00,1.43365e+01,1.60661e-02,1.31201e+01,-7.64879e-01,1.50143e+00,1,5.81493e+05,4.78560e+06,1.03501e+03
2.82914e+01,2.19172e+00,1.44456e+01,1.59370e-02,1.31051e+01,-7.55779e-01,1.45322e+00,1,5.81490e+05,4.78559e+06,1.03438e+03
9.71326e+00,1.57862e+00,-1.72308e-01,2.50667e-02,1.31435e+01,2.93627e-01,-1.08411e+00,1,5.82161e+05,4.78558e+06,1.03166e+03
9.88155e+00,1.59245e+00,-5.87003e-01,2.52444e-02,1.31799e+01,3.01042e-01,-1.11502e+00,1,5.82153e+05,4.78558e+06,1.03283e+03
8.87420e+00,1.55215e+00,-4.42489e-01,2.64191e-02,1.31153e+01,2.29048e-01,-1.18885e+00,1,5.82153e+05,4.78560e+06,1.03416e+03
8.66169e+00,1.53220e+00,-5.88292e-02,2.61911e-02,1.30696e+01,2.23474e-01,-1.16103e+00,1,5.82161e+05,4.78560e+06,1.03257e+03
9.04302e+00,1.54922e+00,-1.01087e-01,2.58038e-02,1.30961e+01,2.48293e-01,-1.13453e+00,1,5.82161e+05,4.78559e+06,1.03231e+03
9.19557e+00,1.56408e+00,-4.73366e-01,2.60321e-02,1.31322e+01,2.53309e-01,-1.16344e+00,1,5.82154e+05,4.78559e+06,1.03357e+03
9.64055e+00,1.56903e+00,1.10596e-01,2.48269e-02,1.31248e+01,2.88596e-01,-1.05242e+00,1,5.82169e+05,4.78558e+06,1.03076e+03
9.64666e+00,1.55188e+00,8.13533e-01,2.39414e-02,1.31021e+01,2.74290e-01,-9.54813e-01,1,5.82193e+05,4.78558e+06,1.02898e+03
9.62207e+00,1.55630e+00,5.86766e-01,2.42539e-02,1.31068e+01,2.78981e-01,-9.87594e-01,1,5.82185e+05,4.78558e+06,1.02948e+03
8.52511e+00,1.51674e+00,2.15451e-01,2.59358e-02,1.30411e+01,2.19854e-01,-1.13273e+00,1,5.82169e+05,4.78560e+06,1.03132e+03
8.88780e+00,1.53396e+00,1.82684e-01,2.55892e-02,1.30678e+01,2.42714e-01,-1.10686e+00,1,5.82169e+05,4.78560e+06,1.03114e+03
8.52700e+00,1.50214e+00,6.69485e-01,2.52285e-02,1.30251e+01,2.15105e-01,-1.06954e+00,1,5.82185e+05,4.78560e+06,1.03001e+03
8.56599e+00,1.49732e+00,8.86474e-01,2.48447e-02,1.30228e+01,2.13106e-01,-1.03698e+00,1,5.82193e+05,4.78560e+06,1.02953e+03
8.92421e+00,1.51560e+00,8.63050e-01,2.45595e-02,1.30488e+01,2.33563e-01,-1.01041e+00,1,5.82193e+05,4.78560e+06,1.02938e+03
8.88827e+00,1.52025e+00,6.42461e-01,2.49224e-02,1.30517e+01,2.36442e-01,-1.04314e+00,1,5.82185e+05,4.78560e+06,1.02986e+03
9.64002e+00,1.54582e+00,9.03580e-01,2.36808e-02,1.31023e+01,2.70152e-01,-9.30342e-01,1,5.82201e+05,4.78558e+06,1.02844e+03
8.59253e+00,1.49162e+00,9.73034e-01,2.45055e-02,1.30267e+01,2.10925e-01,-1.01157e+00,1,5.82201e+05,4.78560e+06,1.02904e+03
8.93469e+00,1.50937e+00,9.52293e-01,2.42446e-02,1.30509e+01,2.30671e-01,-9.85062e-01,1,5.82201e+05,4.78560e+06,1.02885e+03
2.86914e+01,2.10162e+00,1.93066e+01,1.42325e-02,1.29083e+01,-3.97752e-01,8.51769e-01,1,5.81410e+05,4.78563e+06,1.02871e+03
2.86791e+01,2.10976e+00,1.91148e+01,1.43655e-02,1.29191e+01,-4.28035e-01,9.19629e-01,1,5.81418e+05,4.78563e+06,1.02920e+03
2.86027e+01,2.10669e+00,1.87821e+01,1.43500e-02,1.29161e+01,-4.33718e-01,8.97700e-01,1,5.81418e+05,4.78562e+06,1.02885e+03
2.86254e+01,2.09911e+00,1.89638e+01,1.42207e-02,1.29061e+01,-4.03927e-01,8.34088e-01,1,5.81410e+05,4.78562e+06,1.02842e+03
2.84673e+01,2.10001e+00,1.80539e+01,1.43016e-02,1.29112e+01,-4.44083e-01,8.49035e-01,1,5.81418e+05,4.78561e+06,1.02818e+03
2.84302e+01,2.10997e+00,1.78578e+01,1.44854e-02,1.29235e+01,-4.79248e-01,9.23708e-01,1,5.81426e+05,4.78561e+06,1.02875e+03
2.84284e+01,2.13888e+00,1.71521e+01,1.49576e-02,1.29689e+01,-5.77455e-01,1.13357e+00,1,5.81450e+05,4.78561e+06,1.03072e+03
2.84419e+01,2.12887e+00,1.73961e+01,1.47893e-02,1.29534e+01,-5.44785e-01,1.06234e+00,1,5.81442e+05,4.78561e+06,1.03008e+03
2.85914e+01,2.12001e+00,1.89205e+01,1.45753e-02,1.29272e+01,-4.59760e-01,9.96567e-01,1,5.81426e+05,4.78563e+06,1.02964e+03
2.85113e+01,2.11669e+00,1.85875e+01,1.45571e-02,1.29242e+01,-4.66668e-01,9.73017e-01,1,5.81426e+05,4.78562e+06,1.02926e+03
2.83807e+01,2.14078e+00,1.85331e+01,1.50056e-02,1.29422e+01,-5.23338e-01,1.15131e+00,1,5.81442e+05,4.78563e+06,1.03042e+03
2.83160e+01,2.15186e+00,1.83028e+01,1.52163e-02,1.29542e+01,-5.54240e-01,1.23089e+00,1,5.81450e+05,4.78563e+06,1.03098e+03
2.83918e+01,2.14739e+00,1.78908e+01,1.51106e-02,1.29615e+01,-5.62094e-01,1.19664e+00,1,5.81450e+05,4.78562e+06,1.03100e+03
2.84074e+01,2.13688e+00,1.81640e+01,1.49320e-02,1.29460e+01,-5.30423e-01,1.12209e+00,1,5.81442e+05,4.78562e+06,1.03033e+03
2.84177e+01,2.15164e+00,1.68230e+01,1.51884e-02,1.29920e+01,-6.11178e-01,1.21621e+00,1,5.81458e+05,4.78561e+06,1.03158e+03
2.84680e+01,2.19066e+00,1.57343e+01,1.57508e-02,1.30737e+01,-7.03479e-01,1.45136e+00,1,5.81482e+05,4.78561e+06,1.03435e+03
2.84337e+01,2.17665e+00,1.61184e+01,1.55991e-02,1.30418e+01,-6.74966e-01,1.37300e+00,1,5.81474e+05,4.78561e+06,1.03335e+03
2.83500e+01,2.16581e+00,1.79459e+01,1.54522e-02,1.29807e+01,-5.83216e-01,1.32170e+00,1,5.81458e+05,4.78563e+06,1.03207e+03
2.84124e+01,2.16090e+00,1.75447e+01,1.53429e-02,1.29868e+01,-5.92662e-01,1.28437e+00,1,5.81458e+05,4.78562e+06,1.03201e+03
2.84875e+01,2.21004e+00,1.62663e+01,1.59316e-02,1.30914e+01,-6.84409e-01,1.56684e+00,1,5.81484e+05,4.78562e+06,1.03543e+03
2.84534e+01,2.18693e+00,1.68625e+01,1.57606e-02,1.30374e+01,-6.48058e-01,1.44822e+00,1,5.81473e+05,4.78562e+06,1.03393e+03
2.84973e+01,2.19300e+00,1.71728e+01,1.58379e-02,1.30400e+01,-6.36152e-01,1.49005e+00,1,5.81474e+05,4.78563e+06,1.03438e+03
2.84976e+01,2.20050e+00,1.71229e+01,1.59593e-02,1.30515e+01,-6.39679e-01,1.53866e+00,1,5.81477e+05,4.78563e+06,1.03487e+03
2.84834e+01,2.20162e+00,1.55966e+01,1.57604e-02,1.30988e+01,-7.09641e-01,1.49943e+00,1,5.81485e+05,4.78561e+06,1.03496e+03
2.84635e+01,2.21580e+00,1.50576e+01,1.57745e-02,1.31397e+01,-7.33801e-01,1.55441e+00,1,5.81491e+05,4.78561e+06,1.03571e+03
8.40451e+00,1.51088e+00,-3.02335e-02,2.61619e-02,1.30534e+01,1.88223e-01,-1.17941e+00,1,5.82161e+05,4.78561e+06,1.03281e+03
8.88822e+00,1.55497e+00,-5.95990e-01,2.65172e-02,1.31307e+01,2.21486e-01,-1.20562e+00,1,5.82150e+05,4.78560e+06,1.03493e+03
8.68631e+00,1.53954e+00,-5.63097e-01,2.65268e-02,1.31196e+01,1.93987e-01,-1.21914e+00,1,5.82150e+05,4.78561e+06,1.03518e+03
7.45212e+00,1.43688e+00,4.47446e-02,2.62192e-02,1.29872e+01,7.77050e-02,-1.24325e+00,1,5.82162e+05,4.78563e+06,1.03301e+03
7.79306e+00,1.46308e+00,1.83488e-02,2.61875e-02,1.30119e+01,1.15493e-01,-1.22097e+00,1,5.82162e+05,4.78562e+06,1.03301e+03
8.06814e+00,1.49482e+00,-4.78055e-01,2.66484e-02,1.30792e+01,1.23960e-01,-1.25698e+00,1,5.82151e+05,4.78562e+06,1.03542e+03
7.69071e+00,1.46775e+00,-4.26215e-01,2.67414e-02,1.30507e+01,8.58801e-02,-1.27857e+00,1,5.82151e+05,4.78563e+06,1.03533e+03
8.24778e+00,1.49332e+00,2.25403e-01,2.59038e-02,1.30233e+01,1.82390e-01,-1.15473e+00,1,5.82169e+05,4.78561e+06,1.03155e+03
8.28503e+00,1.47314e+00,8.81930e-01,2.47910e-02,1.30042e+01,1.77543e-01,-1.06124e+00,1,5.82193e+05,4.78561e+06,1.02967e+03
8.24225e+00,1.47781e+00,6.70432e-01,2.51835e-02,1.30059e+01,1.78781e-01,-1.09322e+00,1,5.82185e+05,4.78561e+06,1.03015e+03
7.38029e+00,1.42321e+00,2.64751e-01,2.58811e-02,1.29650e+01,7.55567e-02,-1.21879e+00,1,5.82169e+05,4.78563e+06,1.03193e+03
7.67199e+00,1.44645e+00,2.50642e-01,2.58802e-02,1.29850e+01,1.10303e-01,-1.19777e+00,1,5.82169e+05,4.78562e+06,1.03184e+03
7.38816e+00,1.40676e+00,6.80073e-01,2.50901e-02,1.29477e+01,7.51060e-02,-1.16118e+00,1,5.82185e+05,4.78563e+06,1.03044e+03
7.43430e+00,1.40193e+00,8.78910e-01,2.46708e-02,1.29467e+01,7.59397e-02,-1.13067e+00,1,5.82193e+05,4.78563e+06,1.02991e+03
7.71413e+00,1.42515e+00,8.79961e-01,2.47057e-02,1.29656e+01,1.08956e-01,-1.10800e+00,1,5.82193e+05,4.78562e+06,1.02984e+03
7.67187e+00,1.43012e+00,6.75871e-01,2.51158e-02,1.29672e+01,1.08819e-01,-1.13903e+00,1,5.82185e+05,4.78562e+06,1.03037e+03
8.31793e+00,1.46767e+00,9.68664e-01,2.44409e-02,1.30088e+01,1.75983e-01,-1.03596e+00,1,5.82201e+05,4.78561e+06,1.02919e+03
8.44406e+00,1.45371e+00,1.15203e+00,2.33793e-02,1.30324e+01,1.71839e-01,-9.61968e-01,1,5.82225e+05,4.78561e+06,1.02792e+03
8.62708e+00,1.47223e+00,1.14438e+00,2.35247e-02,1.30421e+01,1.98496e-01,-9.46994e-01,1,5.82223e+05,4.78560e+06,1.02781e+03
8.64515e+00,1.48021e+00,1.10174e+00,2.38117e-02,1.30387e+01,2.06620e-01,-9.61095e-01,1,5.82217e+05,4.78560e+06,1.02808e+03
8.39036e+00,1.45761e+00,1.09444e+00,2.37449e-02,1.30225e+01,1.73092e-01,-9.87160e-01,1,5.82217e+05,4.78561e+06,1.02829e+03
7.49824e+00,1.39832e+00,9.60498e-01,2.42941e-02,1.29550e+01,7.64428e-02,-1.10610e+00,1,5.82201e+05,4.78563e+06,1.02951e+03
7.76000e+00,1.42042e+00,9.63885e-01,2.43423e-02,1.29715e+01,1.08672e-01,-1.08351e+00,1,5.82201e+05,4.78562e+06,1.02937e+03
7.62536e+00,1.39152e+00,1.08648e+00,2.35517e-02,1.29750e+01,7.75917e-02,-1.05839e+00,1,5.82217e+05,4.78563e+06,1.02873e+03
7.68492e+00,1.38811e+00,1.14710e+00,2.31803e-02,1.29853e+01,7.82957e-02,-1.03443e+00,1,5.82225e+05,4.78563e+06,1.02833e+03
7.92843e+00,1.40915e+00,1.14789e+00,2.32503e-02,1.29997e+01,1.08570e-01,-1.01153e+00,1,5.82225e+05,4.78562e+06,1.02818e+03
7.87471e+00,1.41276e+00,1.08956e+00,2.36084e-02,1.29901e+01,1.08510e-01,-1.03517e+00,1,5.82217e+05,4.78562e+06,1.02857e+03
7.72985e+00,1.38337e+00,1.10482e+00,2.28415e-02,1.30013e+01,7.76920e-02,-1.01909e+00,1,5.82233e+05,4.78563e+06,1.02792e+03
7.99740e+00,1.40753e+00,1.11235e+00,2.29650e-02,1.30157e+01,1.10127e-01,-9.96156e-01,1,5.82232e+05,4.78562e+06,1.02790e+03
2.89740e+01,2.08182e+00,2.12991e+01,1.38009e-02,1.28836e+01,-2.55974e-01,6.58702e-01,1,5.81379e+05,4.78566e+06,1.02798e+03
2.90141e+01,2.08862e+00,2.11529e+01,1.38892e-02,1.28942e+01,-2.79638e-01,7.20516e-01,1,5.81386e+05,4.78566e+06,1.02847e+03
2.89391e+01,2.08555e+00,2.08342e+01,1.38717e-02,1.28893e+01,-2.85136e-01,6.98973e-01,1,5.81386e+05,4.78565e+06,1.02814e+03
2.89257e+01,2.08051e+00,2.10461e+01,1.37999e-02,1.28813e+01,-2.62461e-01,6.51250e-01,1,5.81380e+05,4.78565e+06,1.02781e+03
